E0219 12:35:50.967238 1144781 buffer_comparator.cc:145] Difference at 8213: 0, expected 0.658414
E0219 12:35:50.967243 1144781 buffer_comparator.cc:145] Difference at 8214: 0, expected 0.689131
E0219 12:35:50.967248 1144781 buffer_comparator.cc:145] Difference at 8215: 0, expected 0.886192
E0219 12:35:50.967253 1144781 buffer_comparator.cc:145] Difference at 8216: 0, expected 0.951306
E0219 12:35:50.967258 1144781 buffer_comparator.cc:145] Difference at 8217: 0, expected 0.372335
2026-02-19 12:35:51.020408: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:51.581144 1144781 buffer_comparator.cc:145] Difference at 8224: 0, expected 0.493177
E0219 12:35:51.581224 1144781 buffer_comparator.cc:145] Difference at 8225: 0, expected 0.581713
E0219 12:35:51.581232 1144781 buffer_comparator.cc:145] Difference at 8226: 0, expected 0.895437
E0219 12:35:51.581237 1144781 buffer_comparator.cc:145] Difference at 8227: 0, expected 1.04459
E0219 12:35:51.581242 1144781 buffer_comparator.cc:145] Difference at 8228: 0, expected 0.499276
E0219 12:35:51.581247 1144781 buffer_comparator.cc:145] Difference at 8229: 0, expected 0.891555
E0219 12:35:51.581252 1144781 buffer_comparator.cc:145] Difference at 8230: 0, expected 0.207794
E0219 12:35:51.581257 1144781 buffer_comparator.cc:145] Difference at 8231: 0, expected 1.06314
E0219 12:35:51.581262 1144781 buffer_comparator.cc:145] Difference at 8232: 0, expected 0.506435
E0219 12:35:51.581267 1144781 buffer_comparator.cc:145] Difference at 8233: 0, expected 1.09727
2026-02-19 12:35:51.635820: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:52.134878 1144781 buffer_comparator.cc:145] Difference at 16384: 0, expected 1.50943
E0219 12:35:52.134940 1144781 buffer_comparator.cc:145] Difference at 16385: 0, expected 1.03753
E0219 12:35:52.134946 1144781 buffer_comparator.cc:145] Difference at 16386: 0, expected 0.921785
E0219 12:35:52.134952 1144781 buffer_comparator.cc:145] Difference at 16387: 0, expected 1.68452
E0219 12:35:52.134957 1144781 buffer_comparator.cc:145] Difference at 16388: 0, expected 0.754813
E0219 12:35:52.134962 1144781 buffer_comparator.cc:145] Difference at 16389: 0, expected 1.43127
E0219 12:35:52.134967 1144781 buffer_comparator.cc:145] Difference at 16390: 0, expected 0.789941
E0219 12:35:52.134972 1144781 buffer_comparator.cc:145] Difference at 16391: 0, expected 0.543517
E0219 12:35:52.134977 1144781 buffer_comparator.cc:145] Difference at 16392: 0, expected 0.799983
E0219 12:35:52.134983 1144781 buffer_comparator.cc:145] Difference at 16393: 0, expected 0.795192
2026-02-19 12:35:52.182681: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:53.728765 1144781 buffer_comparator.cc:145] Difference at 16: 0, expected 35.7182
E0219 12:35:53.728834 1144781 buffer_comparator.cc:145] Difference at 17: 0, expected 35.7725
E0219 12:35:53.728841 1144781 buffer_comparator.cc:145] Difference at 18: 0, expected 34.2912
E0219 12:35:53.728847 1144781 buffer_comparator.cc:145] Difference at 19: 0, expected 35.9036
E0219 12:35:53.728852 1144781 buffer_comparator.cc:145] Difference at 20: 0, expected 32.9305
E0219 12:35:53.728857 1144781 buffer_comparator.cc:145] Difference at 21: 0, expected 29.5747
E0219 12:35:53.728862 1144781 buffer_comparator.cc:145] Difference at 22: 0, expected 35.3444
E0219 12:35:53.728867 1144781 buffer_comparator.cc:145] Difference at 23: 0, expected 36.5384
E0219 12:35:53.728873 1144781 buffer_comparator.cc:145] Difference at 24: 0, expected 35.2056
E0219 12:35:53.728878 1144781 buffer_comparator.cc:145] Difference at 25: 0, expected 36.4134
2026-02-19 12:35:53.777112: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:54.282333 1144781 buffer_comparator.cc:145] Difference at 16: 0, expected 35.7182
E0219 12:35:54.282393 1144781 buffer_comparator.cc:145] Difference at 17: 0, expected 35.7725
E0219 12:35:54.282399 1144781 buffer_comparator.cc:145] Difference at 18: 0, expected 34.2912
E0219 12:35:54.282405 1144781 buffer_comparator.cc:145] Difference at 19: 0, expected 35.9036
E0219 12:35:54.282410 1144781 buffer_comparator.cc:145] Difference at 20: 0, expected 32.9305
E0219 12:35:54.282415 1144781 buffer_comparator.cc:145] Difference at 21: 0, expected 29.5747
E0219 12:35:54.282420 1144781 buffer_comparator.cc:145] Difference at 22: 0, expected 35.3444
E0219 12:35:54.282426 1144781 buffer_comparator.cc:145] Difference at 23: 0, expected 36.5384
E0219 12:35:54.282431 1144781 buffer_comparator.cc:145] Difference at 24: 0, expected 35.2056
E0219 12:35:54.282436 1144781 buffer_comparator.cc:145] Difference at 25: 0, expected 36.4134
2026-02-19 12:35:54.329075: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:54.839970 1144781 buffer_comparator.cc:145] Difference at 16: 0, expected 35.7182
E0219 12:35:54.840038 1144781 buffer_comparator.cc:145] Difference at 17: 0, expected 35.7725
E0219 12:35:54.840045 1144781 buffer_comparator.cc:145] Difference at 18: 0, expected 34.2912
E0219 12:35:54.840050 1144781 buffer_comparator.cc:145] Difference at 19: 0, expected 35.9036
E0219 12:35:54.840055 1144781 buffer_comparator.cc:145] Difference at 20: 0, expected 32.9305
E0219 12:35:54.840060 1144781 buffer_comparator.cc:145] Difference at 21: 0, expected 29.5747
E0219 12:35:54.840065 1144781 buffer_comparator.cc:145] Difference at 22: 0, expected 35.3444
E0219 12:35:54.840071 1144781 buffer_comparator.cc:145] Difference at 23: 0, expected 36.5384
E0219 12:35:54.840076 1144781 buffer_comparator.cc:145] Difference at 24: 0, expected 35.2056
E0219 12:35:54.840081 1144781 buffer_comparator.cc:145] Difference at 25: 0, expected 36.4134
2026-02-19 12:35:54.892149: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:55.437144 1144781 buffer_comparator.cc:145] Difference at 16: 0, expected 35.7182
E0219 12:35:55.437213 1144781 buffer_comparator.cc:145] Difference at 17: 0, expected 35.7725
E0219 12:35:55.437219 1144781 buffer_comparator.cc:145] Difference at 18: 0, expected 34.2912
E0219 12:35:55.437225 1144781 buffer_comparator.cc:145] Difference at 19: 0, expected 35.9036
E0219 12:35:55.437231 1144781 buffer_comparator.cc:145] Difference at 20: 0, expected 32.9305
E0219 12:35:55.437236 1144781 buffer_comparator.cc:145] Difference at 21: 0, expected 29.5747
E0219 12:35:55.437241 1144781 buffer_comparator.cc:145] Difference at 22: 0, expected 35.3444
E0219 12:35:55.437246 1144781 buffer_comparator.cc:145] Difference at 23: 0, expected 36.5384
E0219 12:35:55.437251 1144781 buffer_comparator.cc:145] Difference at 24: 0, expected 35.2056
E0219 12:35:55.437256 1144781 buffer_comparator.cc:145] Difference at 25: 0, expected 36.4134
2026-02-19 12:35:55.489324: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:56.031238 1144781 buffer_comparator.cc:145] Difference at 2048: 0, expected 32.6362
E0219 12:35:56.031330 1144781 buffer_comparator.cc:145] Difference at 2049: 0, expected 33.2323
E0219 12:35:56.031336 1144781 buffer_comparator.cc:145] Difference at 2050: 0, expected 30.9702
E0219 12:35:56.031342 1144781 buffer_comparator.cc:145] Difference at 2051: 0, expected 31.4692
E0219 12:35:56.031347 1144781 buffer_comparator.cc:145] Difference at 2052: 0, expected 29.5659
E0219 12:35:56.031352 1144781 buffer_comparator.cc:145] Difference at 2053: 0, expected 32.3088
E0219 12:35:56.031357 1144781 buffer_comparator.cc:145] Difference at 2054: 0, expected 32.3644
E0219 12:35:56.031362 1144781 buffer_comparator.cc:145] Difference at 2055: 0, expected 31.166
E0219 12:35:56.031367 1144781 buffer_comparator.cc:145] Difference at 2056: 0, expected 32.1653
E0219 12:35:56.031372 1144781 buffer_comparator.cc:145] Difference at 2057: 0, expected 30.4459
2026-02-19 12:35:56.078459: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:56.587334 1144781 buffer_comparator.cc:145] Difference at 2080: 0, expected 35.2341
E0219 12:35:56.587414 1144781 buffer_comparator.cc:145] Difference at 2081: 0, expected 30.7106
E0219 12:35:56.587421 1144781 buffer_comparator.cc:145] Difference at 2082: 0, expected 33.5769
E0219 12:35:56.587427 1144781 buffer_comparator.cc:145] Difference at 2083: 0, expected 30.9151
E0219 12:35:56.587432 1144781 buffer_comparator.cc:145] Difference at 2084: 0, expected 34.2931
E0219 12:35:56.587437 1144781 buffer_comparator.cc:145] Difference at 2085: 0, expected 31.4924
E0219 12:35:56.587443 1144781 buffer_comparator.cc:145] Difference at 2086: 0, expected 30.8817
E0219 12:35:56.587448 1144781 buffer_comparator.cc:145] Difference at 2087: 0, expected 31.0283
E0219 12:35:56.587453 1144781 buffer_comparator.cc:145] Difference at 2088: 0, expected 33.3448
E0219 12:35:56.587458 1144781 buffer_comparator.cc:145] Difference at 2089: 0, expected 31.0283
2026-02-19 12:35:56.634869: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:57.147363 1144781 buffer_comparator.cc:145] Difference at 4096: 0, expected 36.5881
E0219 12:35:57.147426 1144781 buffer_comparator.cc:145] Difference at 4097: 0, expected 34.5825
E0219 12:35:57.147433 1144781 buffer_comparator.cc:145] Difference at 4098: 0, expected 33.4265
E0219 12:35:57.147438 1144781 buffer_comparator.cc:145] Difference at 4099: 0, expected 33.7423
E0219 12:35:57.147443 1144781 buffer_comparator.cc:145] Difference at 4100: 0, expected 34.0343
E0219 12:35:57.147448 1144781 buffer_comparator.cc:145] Difference at 4101: 0, expected 36.6835
E0219 12:35:57.147453 1144781 buffer_comparator.cc:145] Difference at 4102: 0, expected 37.8529
E0219 12:35:57.147459 1144781 buffer_comparator.cc:145] Difference at 4103: 0, expected 33.7326
E0219 12:35:57.147464 1144781 buffer_comparator.cc:145] Difference at 4104: 0, expected 32.8925
E0219 12:35:57.147469 1144781 buffer_comparator.cc:145] Difference at 4105: 0, expected 32.2265
2026-02-19 12:35:57.194334: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:57.695071 1144781 buffer_comparator.cc:145] Difference at 4096: 0, expected 36.5881
E0219 12:35:57.695131 1144781 buffer_comparator.cc:145] Difference at 4097: 0, expected 34.5825
E0219 12:35:57.695138 1144781 buffer_comparator.cc:145] Difference at 4098: 0, expected 33.4265
E0219 12:35:57.695143 1144781 buffer_comparator.cc:145] Difference at 4099: 0, expected 33.7423
E0219 12:35:57.695148 1144781 buffer_comparator.cc:145] Difference at 4100: 0, expected 34.0343
E0219 12:35:57.695153 1144781 buffer_comparator.cc:145] Difference at 4101: 0, expected 36.6835
E0219 12:35:57.695158 1144781 buffer_comparator.cc:145] Difference at 4102: 0, expected 37.8529
E0219 12:35:57.695163 1144781 buffer_comparator.cc:145] Difference at 4103: 0, expected 33.7326
E0219 12:35:57.695168 1144781 buffer_comparator.cc:145] Difference at 4104: 0, expected 32.8925
E0219 12:35:57.695173 1144781 buffer_comparator.cc:145] Difference at 4105: 0, expected 32.2265
2026-02-19 12:35:57.741887: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:58.239330 1144781 buffer_comparator.cc:145] Difference at 4112: 0, expected 36.2516
E0219 12:35:58.239387 1144781 buffer_comparator.cc:145] Difference at 4113: 0, expected 33.3543
E0219 12:35:58.239394 1144781 buffer_comparator.cc:145] Difference at 4114: 0, expected 38.0446
E0219 12:35:58.239399 1144781 buffer_comparator.cc:145] Difference at 4115: 0, expected 34.7161
E0219 12:35:58.239404 1144781 buffer_comparator.cc:145] Difference at 4116: 0, expected 32.1928
E0219 12:35:58.239409 1144781 buffer_comparator.cc:145] Difference at 4117: 0, expected 31.317
E0219 12:35:58.239415 1144781 buffer_comparator.cc:145] Difference at 4118: 0, expected 35.7641
E0219 12:35:58.239420 1144781 buffer_comparator.cc:145] Difference at 4119: 0, expected 34.6001
E0219 12:35:58.239425 1144781 buffer_comparator.cc:145] Difference at 4120: 0, expected 36.3048
E0219 12:35:58.239430 1144781 buffer_comparator.cc:145] Difference at 4121: 0, expected 36.0094
2026-02-19 12:35:58.287757: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:58.804464 1144781 buffer_comparator.cc:145] Difference at 4112: 0, expected 36.2516
E0219 12:35:58.804526 1144781 buffer_comparator.cc:145] Difference at 4113: 0, expected 33.3543
E0219 12:35:58.804532 1144781 buffer_comparator.cc:145] Difference at 4114: 0, expected 38.0446
E0219 12:35:58.804538 1144781 buffer_comparator.cc:145] Difference at 4115: 0, expected 34.7161
E0219 12:35:58.804543 1144781 buffer_comparator.cc:145] Difference at 4116: 0, expected 32.1928
E0219 12:35:58.804548 1144781 buffer_comparator.cc:145] Difference at 4117: 0, expected 31.317
E0219 12:35:58.804553 1144781 buffer_comparator.cc:145] Difference at 4118: 0, expected 35.7641
E0219 12:35:58.804558 1144781 buffer_comparator.cc:145] Difference at 4119: 0, expected 34.6001
E0219 12:35:58.804563 1144781 buffer_comparator.cc:145] Difference at 4120: 0, expected 36.3048
E0219 12:35:58.804568 1144781 buffer_comparator.cc:145] Difference at 4121: 0, expected 36.0094
2026-02-19 12:35:58.851418: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:59.358066 1144781 buffer_comparator.cc:145] Difference at 4112: 0, expected 36.2516
E0219 12:35:59.358122 1144781 buffer_comparator.cc:145] Difference at 4113: 0, expected 33.3543
E0219 12:35:59.358129 1144781 buffer_comparator.cc:145] Difference at 4114: 0, expected 38.0446
E0219 12:35:59.358134 1144781 buffer_comparator.cc:145] Difference at 4115: 0, expected 34.7161
E0219 12:35:59.358139 1144781 buffer_comparator.cc:145] Difference at 4116: 0, expected 32.1928
E0219 12:35:59.358144 1144781 buffer_comparator.cc:145] Difference at 4117: 0, expected 31.317
E0219 12:35:59.358150 1144781 buffer_comparator.cc:145] Difference at 4118: 0, expected 35.7641
E0219 12:35:59.358155 1144781 buffer_comparator.cc:145] Difference at 4119: 0, expected 34.6001
E0219 12:35:59.358160 1144781 buffer_comparator.cc:145] Difference at 4120: 0, expected 36.3048
E0219 12:35:59.358165 1144781 buffer_comparator.cc:145] Difference at 4121: 0, expected 36.0094
2026-02-19 12:35:59.405004: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:35:59.911777 1144781 buffer_comparator.cc:145] Difference at 4112: 0, expected 36.2516
E0219 12:35:59.911832 1144781 buffer_comparator.cc:145] Difference at 4113: 0, expected 33.3543
E0219 12:35:59.911838 1144781 buffer_comparator.cc:145] Difference at 4114: 0, expected 38.0446
E0219 12:35:59.911843 1144781 buffer_comparator.cc:145] Difference at 4115: 0, expected 34.7161
E0219 12:35:59.911848 1144781 buffer_comparator.cc:145] Difference at 4116: 0, expected 32.1928
E0219 12:35:59.911854 1144781 buffer_comparator.cc:145] Difference at 4117: 0, expected 31.317
E0219 12:35:59.911859 1144781 buffer_comparator.cc:145] Difference at 4118: 0, expected 35.7641
E0219 12:35:59.911864 1144781 buffer_comparator.cc:145] Difference at 4119: 0, expected 34.6001
E0219 12:35:59.911869 1144781 buffer_comparator.cc:145] Difference at 4120: 0, expected 36.3048
E0219 12:35:59.911874 1144781 buffer_comparator.cc:145] Difference at 4121: 0, expected 36.0094
2026-02-19 12:35:59.958962: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:00.466136 1144781 buffer_comparator.cc:145] Difference at 4112: 0, expected 36.2516
E0219 12:36:00.466198 1144781 buffer_comparator.cc:145] Difference at 4113: 0, expected 33.3543
E0219 12:36:00.466205 1144781 buffer_comparator.cc:145] Difference at 4114: 0, expected 38.0446
E0219 12:36:00.466212 1144781 buffer_comparator.cc:145] Difference at 4115: 0, expected 34.7161
E0219 12:36:00.466218 1144781 buffer_comparator.cc:145] Difference at 4116: 0, expected 32.1928
E0219 12:36:00.466224 1144781 buffer_comparator.cc:145] Difference at 4117: 0, expected 31.317
E0219 12:36:00.466230 1144781 buffer_comparator.cc:145] Difference at 4118: 0, expected 35.7641
E0219 12:36:00.466236 1144781 buffer_comparator.cc:145] Difference at 4119: 0, expected 34.6001
E0219 12:36:00.466242 1144781 buffer_comparator.cc:145] Difference at 4120: 0, expected 36.3048
E0219 12:36:00.466248 1144781 buffer_comparator.cc:145] Difference at 4121: 0, expected 36.0094
2026-02-19 12:36:00.515943: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:01.041296 1144781 buffer_comparator.cc:145] Difference at 4112: 0, expected 36.2516
E0219 12:36:01.041370 1144781 buffer_comparator.cc:145] Difference at 4113: 0, expected 33.3543
E0219 12:36:01.041379 1144781 buffer_comparator.cc:145] Difference at 4114: 0, expected 38.0446
E0219 12:36:01.041386 1144781 buffer_comparator.cc:145] Difference at 4115: 0, expected 34.7161
E0219 12:36:01.041394 1144781 buffer_comparator.cc:145] Difference at 4116: 0, expected 32.1928
E0219 12:36:01.041401 1144781 buffer_comparator.cc:145] Difference at 4117: 0, expected 31.317
E0219 12:36:01.041408 1144781 buffer_comparator.cc:145] Difference at 4118: 0, expected 35.7641
E0219 12:36:01.041416 1144781 buffer_comparator.cc:145] Difference at 4119: 0, expected 34.6001
E0219 12:36:01.041423 1144781 buffer_comparator.cc:145] Difference at 4120: 0, expected 36.3048
E0219 12:36:01.041430 1144781 buffer_comparator.cc:145] Difference at 4121: 0, expected 36.0094
2026-02-19 12:36:01.092543: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:01.632210 1144781 buffer_comparator.cc:145] Difference at 4128: 0, expected 36.815
E0219 12:36:01.632290 1144781 buffer_comparator.cc:145] Difference at 4129: 0, expected 31.9933
E0219 12:36:01.632297 1144781 buffer_comparator.cc:145] Difference at 4130: 0, expected 34.9538
E0219 12:36:01.632302 1144781 buffer_comparator.cc:145] Difference at 4131: 0, expected 34.654
E0219 12:36:01.632308 1144781 buffer_comparator.cc:145] Difference at 4132: 0, expected 36.9819
E0219 12:36:01.632313 1144781 buffer_comparator.cc:145] Difference at 4133: 0, expected 34.2858
E0219 12:36:01.632318 1144781 buffer_comparator.cc:145] Difference at 4134: 0, expected 35.1871
E0219 12:36:01.632323 1144781 buffer_comparator.cc:145] Difference at 4135: 0, expected 33.7498
E0219 12:36:01.632328 1144781 buffer_comparator.cc:145] Difference at 4136: 0, expected 37.6077
E0219 12:36:01.632333 1144781 buffer_comparator.cc:145] Difference at 4137: 0, expected 34.3419
2026-02-19 12:36:01.684126: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:02.213623 1144781 buffer_comparator.cc:145] Difference at 4128: 0, expected 36.815
E0219 12:36:02.213683 1144781 buffer_comparator.cc:145] Difference at 4129: 0, expected 31.9933
E0219 12:36:02.213690 1144781 buffer_comparator.cc:145] Difference at 4130: 0, expected 34.9538
E0219 12:36:02.213697 1144781 buffer_comparator.cc:145] Difference at 4131: 0, expected 34.654
E0219 12:36:02.213703 1144781 buffer_comparator.cc:145] Difference at 4132: 0, expected 36.9819
E0219 12:36:02.213709 1144781 buffer_comparator.cc:145] Difference at 4133: 0, expected 34.2858
E0219 12:36:02.213715 1144781 buffer_comparator.cc:145] Difference at 4134: 0, expected 35.1871
E0219 12:36:02.213721 1144781 buffer_comparator.cc:145] Difference at 4135: 0, expected 33.7498
E0219 12:36:02.213727 1144781 buffer_comparator.cc:145] Difference at 4136: 0, expected 37.6077
E0219 12:36:02.213733 1144781 buffer_comparator.cc:145] Difference at 4137: 0, expected 34.3419
2026-02-19 12:36:02.265977: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:02.798668 1144781 buffer_comparator.cc:145] Difference at 4128: 0, expected 36.815
E0219 12:36:02.798734 1144781 buffer_comparator.cc:145] Difference at 4129: 0, expected 31.9933
E0219 12:36:02.798742 1144781 buffer_comparator.cc:145] Difference at 4130: 0, expected 34.9538
E0219 12:36:02.798748 1144781 buffer_comparator.cc:145] Difference at 4131: 0, expected 34.654
E0219 12:36:02.798754 1144781 buffer_comparator.cc:145] Difference at 4132: 0, expected 36.9819
E0219 12:36:02.798760 1144781 buffer_comparator.cc:145] Difference at 4133: 0, expected 34.2858
E0219 12:36:02.798766 1144781 buffer_comparator.cc:145] Difference at 4134: 0, expected 35.1871
E0219 12:36:02.798773 1144781 buffer_comparator.cc:145] Difference at 4135: 0, expected 33.7498
E0219 12:36:02.798779 1144781 buffer_comparator.cc:145] Difference at 4136: 0, expected 37.6077
E0219 12:36:02.798785 1144781 buffer_comparator.cc:145] Difference at 4137: 0, expected 34.3419
2026-02-19 12:36:02.850153: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:03.386824 1144781 buffer_comparator.cc:145] Difference at 4128: 0, expected 36.815
E0219 12:36:03.386886 1144781 buffer_comparator.cc:145] Difference at 4129: 0, expected 31.9933
E0219 12:36:03.386894 1144781 buffer_comparator.cc:145] Difference at 4130: 0, expected 34.9538
E0219 12:36:03.386900 1144781 buffer_comparator.cc:145] Difference at 4131: 0, expected 34.654
E0219 12:36:03.386906 1144781 buffer_comparator.cc:145] Difference at 4132: 0, expected 36.9819
E0219 12:36:03.386912 1144781 buffer_comparator.cc:145] Difference at 4133: 0, expected 34.2858
E0219 12:36:03.386918 1144781 buffer_comparator.cc:145] Difference at 4134: 0, expected 35.1871
E0219 12:36:03.386924 1144781 buffer_comparator.cc:145] Difference at 4135: 0, expected 33.7498
E0219 12:36:03.386931 1144781 buffer_comparator.cc:145] Difference at 4136: 0, expected 37.6077
E0219 12:36:03.386937 1144781 buffer_comparator.cc:145] Difference at 4137: 0, expected 34.3419
2026-02-19 12:36:03.440645: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:03.982792 1144781 buffer_comparator.cc:145] Difference at 4160: 0, expected 31.1143
E0219 12:36:03.982870 1144781 buffer_comparator.cc:145] Difference at 4161: 0, expected 39.7049
E0219 12:36:03.982877 1144781 buffer_comparator.cc:145] Difference at 4162: 0, expected 34.8195
E0219 12:36:03.982884 1144781 buffer_comparator.cc:145] Difference at 4163: 0, expected 33.7459
E0219 12:36:03.982890 1144781 buffer_comparator.cc:145] Difference at 4164: 0, expected 35.9277
E0219 12:36:03.982896 1144781 buffer_comparator.cc:145] Difference at 4165: 0, expected 38.6803
E0219 12:36:03.982902 1144781 buffer_comparator.cc:145] Difference at 4166: 0, expected 34.9353
E0219 12:36:03.982908 1144781 buffer_comparator.cc:145] Difference at 4167: 0, expected 32.0763
E0219 12:36:03.982914 1144781 buffer_comparator.cc:145] Difference at 4168: 0, expected 34.522
E0219 12:36:03.982921 1144781 buffer_comparator.cc:145] Difference at 4169: 0, expected 36.7111
2026-02-19 12:36:04.034597: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:04.565678 1144781 buffer_comparator.cc:145] Difference at 4160: 0, expected 31.1143
E0219 12:36:04.565744 1144781 buffer_comparator.cc:145] Difference at 4161: 0, expected 39.7049
E0219 12:36:04.565754 1144781 buffer_comparator.cc:145] Difference at 4162: 0, expected 34.8195
E0219 12:36:04.565761 1144781 buffer_comparator.cc:145] Difference at 4163: 0, expected 33.7459
E0219 12:36:04.565768 1144781 buffer_comparator.cc:145] Difference at 4164: 0, expected 35.9277
E0219 12:36:04.565776 1144781 buffer_comparator.cc:145] Difference at 4165: 0, expected 38.6803
E0219 12:36:04.565783 1144781 buffer_comparator.cc:145] Difference at 4166: 0, expected 34.9353
E0219 12:36:04.565790 1144781 buffer_comparator.cc:145] Difference at 4167: 0, expected 32.0763
E0219 12:36:04.565797 1144781 buffer_comparator.cc:145] Difference at 4168: 0, expected 34.522
E0219 12:36:04.565805 1144781 buffer_comparator.cc:145] Difference at 4169: 0, expected 36.7111
2026-02-19 12:36:04.618305: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:05.137931 1144781 buffer_comparator.cc:145] Difference at 4160: 0, expected 31.1143
E0219 12:36:05.137995 1144781 buffer_comparator.cc:145] Difference at 4161: 0, expected 39.7049
E0219 12:36:05.138002 1144781 buffer_comparator.cc:145] Difference at 4162: 0, expected 34.8195
E0219 12:36:05.138007 1144781 buffer_comparator.cc:145] Difference at 4163: 0, expected 33.7459
E0219 12:36:05.138012 1144781 buffer_comparator.cc:145] Difference at 4164: 0, expected 35.9277
E0219 12:36:05.138017 1144781 buffer_comparator.cc:145] Difference at 4165: 0, expected 38.6803
E0219 12:36:05.138022 1144781 buffer_comparator.cc:145] Difference at 4166: 0, expected 34.9353
E0219 12:36:05.138027 1144781 buffer_comparator.cc:145] Difference at 4167: 0, expected 32.0763
E0219 12:36:05.138032 1144781 buffer_comparator.cc:145] Difference at 4168: 0, expected 34.522
E0219 12:36:05.138038 1144781 buffer_comparator.cc:145] Difference at 4169: 0, expected 36.7111
2026-02-19 12:36:05.184723: E external/xla/xla/service/gpu/autotuning/gemm_fusion_autotuner.cc:1165] Results do not match the reference. This is likely a bug/unexpected loss of precision.
E0219 12:36:05.708194 1144781 buffer_comparator.cc:145] Difference at 4160: 0, expected 31.1143
E0219 12:36:05.708284 1144781 buffer_comparator.cc:145] Difference at 4161: 0, expected 39.7049
E0219 12:36:05.708291 1144781 buffer_comparator.cc:145] Difference at 4162: 0, expected 34.8195
E0219 12:36:05.708296 1144781 buffer_comparator.cc:145] Difference at 4163: 0, expected 33.7459
E0219 12:36:05.708301 1144781 buffer_comparator.cc:145] Difference at 4164: 0, expected 35.9277
E0219 12:36:05.708307 1144781 buffer_comparator.cc:145] Difference at 4165: 0, expected 38.6803
E0219 12:36:05.708312 1144781 buffer_comparator.cc:145] Difference at 4166: 0, expected 34.9353
E0219 12:36:05.708317 1144781 buffer_comparator.cc:145] Difference at 4167: 0, expected 32.0763
E0219 12:36:05.708322 1144781 buffer_comparator.cc:145] Difference at 4168: 0, expected 34.522
E0219 12:36:05.708327 1144781 buffer_comparator.cc:145] Difference at 4169: 0, expected 36.7111
